FID,block_id,census_year,clue_small_area,commercial_accommodation,common_area,community_use,educational_research,entertainment_recreation_indoor,equipment_installation,hospital_clinic,house_townhouse,institutional_accommodation,manufacturing,office,park_reserve,parking_commercial_covered,parking_commercial_uncovered,parking_private_covered,parking_private_uncovered,performances_conferences_ceremonies,private_outdoor_space,public_display_area,residential_apartment,retail_cars,retail_shop,retail_showroom,retail_stall,sports_and_recreation_outdoor,square_promenade,storage,student_accommodation,total_space_in_block,transport,transport_storage_uncovered,unoccupied_under_construction,unoccupied_under_demolition_condemned,unoccupied_under_renovation,unoccupied_undeveloped_site,unoccupied_unused,wholesale,workshop_studio,wkb_geometry
com_clue_floor_use_block_2016.535,535,2016,Kensington,0,,0,0,0,,0,10586,0,0,0,0,0,0,0,0,0,8856,0,1766,0,0,0,0,0,0,0,0,21451,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79377125492912 144.92420460314187, -37.79377017887143 144.9242079742737, -37.79406658671352 144.92449053756488, -37.79449552280274 144.92374275788214, -37.79451636675064 144.92370625181314, -37.79454113265831 144.9236632070675, -37.79450072374518 144.9236262855353, -37.794497715340306 144.92360250208122, -37.79455990891814 144.92349440589877, -37.79470616066087 144.92337560417874, -37.79488993538735 144.92305618686208, -37.79503836469999 144.92279820163347, -37.79506778852868 144.92274029534138, -37.795091778796944 144.92267853692326, -37.79511002078958 144.92261373242934, -37.79512227711569 144.92254672890166, -37.79512838746871 144.922478400752, -37.795128272969976 144.92240964055406, -37.795121934126996 144.9223413454717, -37.795109453355494 144.92227440696647, -37.79509099479898 144.92220970058068, -37.79506679954454 144.92214807017152, -37.79503718187943 144.92209032006534, -37.79500234582904 144.92202303826747, -37.79497333643907 144.92195150153032, -37.794950476892176 144.92187650822854, -37.79493402073679 144.921798893889, -37.7949241535888 144.92171952546582, -37.79492098478485 144.92163928794747, -37.79492454906389 144.92155907749702, -37.794934808128204 144.92147978778172, -37.7948323074901 144.92138561558684, -37.794530978435645 144.92191353860798, -37.794448873642274 144.9219666602332, -37.79368428958028 144.92329692382782, -37.79408743269871 144.9236606539263, -37.79377484698492 144.92419335415482, -37.79377125492912 144.92420460314187)))"
com_clue_floor_use_block_2016.546,546,2016,Kensington,0,0,0,0,0,0,0,1919,0,0,0,0,0,0,0,0,0,2609,0,0,0,0,0,0,0,0,0,0,4527.99023438,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.792623373770624 144.92306783456596, -37.79234055334461 144.9235579936913, -37.793113566671536 144.92428986120214, -37.79337309290951 144.9238383438672, -37.793405968675586 144.92378114782588, -37.79301940184692 144.92342880054997, -37.792623373770624 144.92306783456596)))"
com_clue_floor_use_block_2016.548,548,2016,Kensington,0,,0,0,0,0,0,7466,0,0,0,0,0,0,0,0,0,6107,0,,0,0,0,0,0,0,0,0,16238.65039062,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.792625898306845 144.9230634599106, -37.79228272028291 144.922749245344, -37.79211325130686 144.92304315787044, -37.79212651628472 144.92305530297958, -37.79191626823058 144.92341993635065, -37.791725917673546 144.92324565016492, -37.79193616522722 144.92288101842126, -37.79167684900142 144.9226435900383, -37.79128278234153 144.9232648868231, -37.791283578291505 144.92335372088053, -37.79165138557916 144.9237153178236, -37.79151405974629 144.92395242639745, -37.79152068188009 144.92395873207332, -37.791359259819 144.9242386774824, -37.79135217845219 144.92423193154724, -37.791048544534526 144.92475618251726, -37.79121330998331 144.9249141815272, -37.79143709624919 144.92512877900373, -37.79234055334461 144.9235579936913, -37.792623373770624 144.92306783456596, -37.792625898306845 144.9230634599106)))"
com_clue_floor_use_block_2016.547,547,2016,Kensington,0,306,0,0,,0,,5912,0,0,0,0,0,0,0,0,0,8550,0,917,0,0,0,0,0,0,0,0,15984.3203125,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79234055334461 144.9235579936913, -37.79143709624919 144.92512877900373, -37.79220253564741 144.92586280149072, -37.793113566671536 144.92428986120214, -37.79234055334461 144.9235579936913)))"
com_clue_floor_use_block_2016.533,533,2016,Kensington,0,,0,0,0,0,0,7649,0,0,0,0,0,0,,0,0,8649,0,1724,0,0,0,0,0,0,0,0,18586.90039062,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79406658671352 144.92449053756488, -37.79377017887143 144.9242079742737, -37.79377125492912 144.92420460314187, -37.79337309290951 144.9238383438672, -37.793113566671536 144.92428986120214, -37.79220253564741 144.92586280149072, -37.792282957457715 144.92593992423002, -37.792897240253765 144.92652900915743, -37.79406658671352 144.92449053756488)))"
com_clue_floor_use_block_2016.532,532,2016,Kensington,0,0,0,0,0,0,0,10078,0,0,0,0,0,0,0,0,0,9107,0,0,0,0,0,0,0,0,0,0,19185.26953125,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79406658671352 144.92449053756488, -37.792897240253765 144.92652900915743, -37.793496892522455 144.927104077714, -37.79509971286199 144.92432578216685, -37.79449552280274 144.92374275788214, -37.79406658671352 144.92449053756488)))"
com_clue_floor_use_block_2016.526,526,2016,Kensington,0,,0,0,0,0,0,8747,0,0,0,0,0,0,,0,,8749,0,795,0,0,0,0,0,0,0,0,19122.5,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.7957181005598 144.9249207108328, -37.79514634901618 144.92437064881005, -37.79509971286199 144.92432578216685, -37.793496892522455 144.927104077714, -37.794114258110966 144.92769614347768, -37.794115761414474 144.92769758574053, -37.79493443116377 144.92627885026405, -37.7957181005598 144.9249207108328)))"
com_clue_floor_use_block_2016.525,525,2016,Kensington,0,0,0,0,,,0,5321,0,0,0,0,0,0,0,0,0,4229,0,0,0,0,0,0,0,0,0,0,10734.71972656,0,0,0,0,0,0,0,0,,"MULTIPOLYGON (((-37.7955046366219 144.9268035768401, -37.79493443116377 144.92627885026405, -37.794115761414474 144.92769758574053, -37.79417390952777 144.92775335119882, -37.794296309290495 144.92883177428348, -37.794301028205986 144.92887335209699, -37.7955046366219 144.9268035768401)))"
com_clue_floor_use_block_2016.523,523,2016,Kensington,0,310,0,,,0,496,6759,0,0,0,0,0,0,0,0,0,8346,0,1869,0,,0,0,0,0,0,0,21234.76953125,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.79605145235548 144.9273067878953, -37.79443783472172 144.9300788226933, -37.79447298900899 144.93038860085656, -37.79448327800241 144.93048102494404, -37.794946221532236 144.93055859944238, -37.79657877490708 144.9277747353466, -37.79605145235548 144.9273067878953)))"
com_clue_floor_use_block_2016.524,524,2016,Kensington,0,31,0,0,,0,,5084,0,0,693,0,0,0,,0,,6409,0,0,0,477,0,0,0,0,0,0,15692.29003906,0,0,,0,0,0,586,0,0,"MULTIPOLYGON (((-37.79605145235548 144.9273067878953, -37.7955046366219 144.9268035768401, -37.794301028205986 144.92887335209699, -37.79443783472172 144.9300788226933, -37.79605145235548 144.9273067878953)))"
com_clue_floor_use_block_2016.522,522,2016,Kensington,0,0,0,0,0,0,0,6689,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,11541.70996094,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.79549640407015 144.9306507932916, -37.79697499739067 144.92812634985114, -37.79657877490708 144.9277747353466, -37.794946221532236 144.93055859944238, -37.79549640407015 144.9306507932916)))"
com_clue_floor_use_block_2016.521,521,2016,Kensington,0,,0,0,0,0,0,10115,0,0,0,0,0,0,0,0,0,7394,0,,0,0,0,0,0,0,0,0,17739.80078125,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79642192108129 144.93093420923026, -37.79768076350749 144.92878341159545, -37.79697499739067 144.92812634985114, -37.79549640407015 144.9306507932916, -37.79642192108129 144.93093420923026)))"
com_clue_floor_use_block_2016.515,515,2016,Kensington,0,0,0,0,0,0,0,2671,0,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,3983.06005859,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79871297287633 144.93087026113693, -37.79841971174462 144.92947435340525, -37.79836595104758 144.92942092889203, -37.79771613351872 144.9305286433053, -37.79871297287633 144.93087026113693)))"
com_clue_floor_use_block_2016.514,514,2016,Kensington,0,0,0,0,0,0,0,5490,0,0,0,0,0,0,0,0,0,2611,0,0,0,0,0,0,0,0,0,0,8101.27001953,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.797257139208746 144.93131101004434, -37.79892422777487 144.9318758805818, -37.79871297287633 144.93087026113693, -37.79771613351872 144.9305286433053, -37.797257139208746 144.93131101004434)))"
com_clue_floor_use_block_2016.516,516,2016,Kensington,0,0,0,0,0,0,0,9650,0,0,0,0,0,0,0,0,0,5763,0,0,0,0,0,0,0,0,0,0,15412.20996094,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.797257139208746 144.93131101004434, -37.79771613351872 144.9305286433053, -37.79836595104758 144.92942092889203, -37.79768076350749 144.92878341159545, -37.79642192108129 144.93093420923026, -37.796832393081125 144.9311587785366, -37.797257139208746 144.93131101004434)))"
com_clue_floor_use_block_2016.517,517,2016,Kensington,0,0,0,0,0,0,0,7696,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,13270.5703125,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.799362027912636 144.92772075880544, -37.798672342256125 144.9270811229242, -37.79768076350749 144.92878341159545, -37.79836595104758 144.92942092889203, -37.799362027912636 144.92772075880544)))"
com_clue_floor_use_block_2016.518,518,2016,Kensington,0,0,0,0,0,0,0,3566,0,0,0,0,0,0,0,0,0,2673,0,0,0,0,0,0,0,0,0,0,6239.06982422,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.799706612658575 144.92620530144342, -37.79933279094063 144.92594555985028, -37.798672342256125 144.9270811229242, -37.799362027912636 144.92772075880544, -37.79981697652171 144.92694422089727, -37.799706612658575 144.92620530144342)))"
com_clue_floor_use_block_2016.520,520,2016,Kensington,0,13635,0,0,,0,0,6230,0,0,,,0,0,9970,0,0,27302,0,68883,0,0,0,0,0,0,0,0,133708.453125,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.798672342256125 144.9270811229242, -37.79593231063841 144.92454946463553, -37.7957181005598 144.9249207108328, -37.79493443116377 144.92627885026405, -37.7955046366219 144.9268035768401, -37.79605145235548 144.9273067878953, -37.79657877490708 144.9277747353466, -37.79697499739067 144.92812634985114, -37.79768076350749 144.92878341159545, -37.798672342256125 144.9270811229242)))"
com_clue_floor_use_block_2016.527,527,2016,Kensington,0,0,0,0,0,0,0,17100,0,0,0,0,0,0,0,0,0,3605,0,647,0,0,0,0,0,,0,0,21573.18945312,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.79514634901618 144.92437064881005, -37.7957181005598 144.9249207108328, -37.79593231063841 144.92454946463553, -37.79737170511422 144.92204609229574, -37.79674523871875 144.92145617608398, -37.79572237404393 144.92323407724996, -37.79531885959955 144.9239354214176, -37.795368551204184 144.92398444746203, -37.79514634901618 144.92437064881005)))"
com_clue_floor_use_block_2016.501,501,2016,West Melbourne (Industrial),0,2353,0,0,0,0,0,0,0,,4522,,0,0,0,0,0,26377,0,0,0,0,0,0,,0,16803,0,73205.6875,0,,0,0,0,0,,,,"MULTIPOLYGON (((-37.79873211315835 144.91968219258516, -37.80151781695128 144.91486147239772, -37.80135209469358 144.91334942210807, -37.801303553650996 144.91301788935917, -37.8011727837217 144.9127216539329, -37.80109702178379 144.91216015156783, -37.80101280201331 144.91133674625598, -37.80099957000692 144.91113595542743, -37.80093601501433 144.91020605948717, -37.80066101597022 144.91038787497132, -37.80031591639901 144.9107060150775, -37.800093624508385 144.9109686703598, -37.799841429941715 144.91137336560647, -37.79967119319733 144.91174602246187, -37.7995435819774 144.91219550754872, -37.79953142041291 144.91266043245741, -37.799574644287596 144.91302317076753, -37.79963841402631 144.91326758045815, -37.79974084013714 144.9134573798657, -37.79996216100557 144.91380796943665, -37.80014199364402 144.91421325258176, -37.800219854902316 144.91461427120626, -37.800191401858655 144.91492550659348, -37.80003828754314 144.91523996761805, -37.799763453727806 144.91562427056277, -37.79941677139518 144.915967555714, -37.79912227390337 144.91620536530155, -37.798764205862085 144.91638757801135, -37.7983961448931 144.91650533274205, -37.79826982626448 144.91651640617386, -37.79873211315835 144.91968219258516)))"
com_clue_floor_use_block_2016.512,512,2016,Kensington,0,1902,0,0,0,0,0,961,0,3523,,0,0,0,,0,0,700,0,5705,0,0,0,0,0,0,,0,19062.08007812,0,0,0,0,0,0,2585,0,0,"MULTIPOLYGON (((-37.79566603048182 144.93334227214092, -37.79482408419115 144.9334966951854, -37.79496582704314 144.93474466472918, -37.79497480437568 144.93489733292668, -37.79497871447194 144.93496382857828, -37.7950078343675 144.93521115998018, -37.795429139739184 144.93518032189448, -37.79546264089158 144.93517970479002, -37.7957764127586 144.93517117691755, -37.79587843633261 144.93517502172202, -37.79566603048182 144.93334227214092)))"
com_clue_floor_use_block_2016.507,507,2016,Kensington,0,633,0,0,0,0,0,0,0,,4028,,0,0,0,0,0,6254,0,0,0,0,0,0,0,0,2710,0,26475.00976562,0,0,0,0,0,0,,0,,"MULTIPOLYGON (((-37.79587843633261 144.93517502172202, -37.7957764127586 144.93517117691755, -37.79546264089158 144.93517970479002, -37.795429139739184 144.93518032189448, -37.7950078343675 144.93521115998018, -37.79501503344548 144.9352723026539, -37.79503901939818 144.93547602981658, -37.795137422133216 144.93545844281078, -37.79536155232385 144.93544132452283, -37.79558598360073 144.93543243690146, -37.79581052419096 144.9354317899031, -37.796034985704 144.93543938089803, -37.796259176124785 144.93545520622186, -37.79648290503898 144.9354792508086, -37.796705984673046 144.93551149611142, -37.79692822346978 144.9355519134666, -37.79714943517516 144.9356004683836, -37.7973694307318 144.93565712076975, -37.79862792132451 144.93600529009402, -37.79853600034489 144.93615850075702, -37.798766357367164 144.93619402141263, -37.79900931838206 144.9361582823346, -37.7993101773291 144.93607602186097, -37.799322552868 144.93618871834033, -37.7990249745934 144.93627008070877, -37.79947428183509 144.93632118976356, -37.79947190658045 144.93629950237414, -37.79945116115229 144.93611004165945, -37.79941392567021 144.93576998890822, -37.7993497708271 144.93518412604243, -37.79930382204431 144.9350710211627, -37.79885810945945 144.93580972830367, -37.798493002178105 144.93570535143047, -37.79837812644686 144.93469609456184, -37.79750390195872 144.9343795810548, -37.796605893675085 144.93405474380134, -37.796742687860814 144.93525341336505, -37.79631204472474 144.9352027915953, -37.796276504573854 144.93519988246186, -37.79595742597195 144.93517799747676, -37.79587843633261 144.93517502172202)))"
com_clue_floor_use_block_2016.320,320,2016,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.796378283020786 144.9399639161261, -37.795535214400445 144.93903858466493, -37.795434714041136 144.93892826208096, -37.79549907175502 144.93943388642464, -37.795572064649974 144.94009337358813, -37.79557269434963 144.94009557630503, -37.79558825116497 144.9401500247857, -37.79639749335931 144.93998498628636, -37.796378283020786 144.9399639161261)))"
com_clue_floor_use_block_2016.322,322,2016,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,9136.70019531,0,0,0,0,0,0,0,0,,"MULTIPOLYGON (((-37.796378283020786 144.9399639161261, -37.79639749335931 144.93998498628636, -37.797646909186895 144.94135533050442, -37.79804290262336 144.94077371110532, -37.79674699219432 144.9393515599602, -37.796378283020786 144.9399639161261)))"
com_clue_floor_use_block_2016.554,554,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,61141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61141,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79233767613286 144.92059024748974, -37.79234949367277 144.9206836250334, -37.792220600132815 144.92088934637985, -37.792166918565215 144.92097502543467, -37.79239319843573 144.92120015242511, -37.79193388460853 144.92193323297394, -37.79161330575224 144.92244487754738, -37.79145774079921 144.92229010044161, -37.7914354085984 144.92232574197934, -37.79159097352598 144.92248052025263, -37.79123365435988 144.92305079047776, -37.79105510983102 144.92287314866806, -37.79104990690086 144.92288145128256, -37.790801999931446 144.92263479854086, -37.79077333818623 144.92280876931838, -37.79043276724402 144.9233523012811, -37.79042569603925 144.92334526565574, -37.79010721849158 144.9238535290464, -37.79018783677348 144.92393083505286, -37.790290021436654 144.92402882048927, -37.79031932820425 144.92405692211875, -37.790882880384814 144.92317525035037, -37.7912069033229 144.92317508462247, -37.79122474165332 144.92320597954955, -37.79128278234153 144.9232648868231, -37.79167684900142 144.9226435900383, -37.79167399472864 144.92255677662413, -37.79182004431189 144.9223256243612, -37.79202389750815 144.9225122692823, -37.79207200319116 144.92255631508507, -37.79223461468636 144.92270520042888, -37.792261068598464 144.92265932039584, -37.79209627062875 144.92250843296517, -37.79205253778703 144.9224683925902, -37.79184810288947 144.92228121552589, -37.792071191895594 144.92192812970094, -37.792152601317966 144.92189039743468, -37.792562663471244 144.92124137510052, -37.79257113327584 144.92113685147675, -37.792807052225974 144.92076344406865, -37.79285198877782 144.92069231912862, -37.792896925263804 144.92062119296804, -37.792904213735255 144.92062786701558, -37.793148963700894 144.92024054490486, -37.79324502929143 144.9203369244058, -37.793245584864195 144.92034281857923, -37.793264368357 144.92031308716554, -37.7932699678566 144.92031224876945, -37.79325635370843 144.9201678279515, -37.79327084679119 144.92016565788273, -37.79372971814701 144.92009696035413, -37.79386897819779 144.9200870142342, -37.7940990141148 144.91968716423702, -37.79413074338922 144.91963201145106, -37.794396838057985 144.91987511319456, -37.794425923476275 144.91982455765734, -37.79451484053915 144.91990579171153, -37.79458094234494 144.91979089165508, -37.794603881665225 144.91980884879803, -37.794612273501286 144.9197887544927, -37.79463849737562 144.91980277082774, -37.79466620257627 144.91981111284974, -37.794694621738316 144.9198135499662, -37.7947229678449 144.91981001453135, -37.794750456805566 144.919800604621, -37.79477632723217 144.91978558120712, -37.79479986189622 144.91976535847192, -37.79482040924623 144.91974049752653, -37.7948374020026 144.9197116877194, -37.79485036760569 144.9196797259017, -37.79485894769139 144.9196454965748, -37.79486290489619 144.91960994898608, -37.794862129501574 144.9195740651435, -37.79485664361708 144.91953884152736, -37.794846597816324 144.91950525170745, -37.79483227167656 144.91947422588532, -37.79481406066698 144.91944662287074, -37.79479246946233 144.91942320869134, -37.794922865629005 144.9191965474447, -37.794901083703444 144.9191754496905, -37.79487821452477 144.91915626535163, -37.79457494695259 144.91885987900258, -37.7951690618087 144.91782713705283, -37.795435160070184 144.91807023537368, -37.795451024303816 144.91804265814778, -37.795184925987435 144.91779955987923, -37.795317972393434 144.91756828212334, -37.795300351539154 144.91742914443495, -37.7953230460284 144.91738971786995, -37.79534927045102 144.91741541928715, -37.79538158253693 144.91735883661116, -37.795402324342525 144.9173729255437, -37.79542442056771 144.917383241292, -37.795440586918815 144.9173880952988, -37.795457052688974 144.91739092398277, -37.795442557787474 144.917351711622, -37.79548039979228 144.91732954502578, -37.79547058504932 144.9173029920564, -37.79544996559037 144.91724720995936, -37.79545770212934 144.9172504189266, -37.79546574571346 144.91725203390206, -37.79547389107531 144.91725201522442, -37.79548192912637 144.9172503619517, -37.7954896560646 144.91724711728398, -37.795496875075486 144.91724236283727, -37.79550340089594 144.91723622192237, -37.795509067740184 144.91722884910152, -37.79551373116142 144.91722043354292, -37.795517271494155 144.917211189839, -37.7955225582692 144.91721264489016, -37.795527882811605 144.91721750924322, -37.79554787000698 144.91718276473622, -37.795549693703194 144.91718443061959, -37.795547796506746 144.91718772960056, -37.795585261074486 144.9171652168934, -37.795562964712104 144.9171062895337, -37.79560606566391 144.91708038980036, -37.795586003235485 144.91702737096253, -37.79552596799478 144.91697458350802, -37.79551518083276 144.91696509947485, -37.79550615767408 144.91705177942188, -37.79548870641867 144.91704622226797, -37.795470777766646 144.91704419336583, -37.79548067502565 144.91712544261756, -37.79547213376664 144.91712396769162, -37.79546351776413 144.91712433007712, -37.79545507465707 144.9171265194108, -37.795447044855756 144.91713047329256, -37.79543965974035 144.91713607733615, -37.7953689244748 144.91715026555036, -37.79537288977028 144.91718166049793, -37.79528693991674 144.91719890046613, -37.79529094067844 144.91723051810857, -37.79529672563711 144.91725606557193, -37.79527949927069 144.91726449779338, -37.79522246948952 144.91681420054672, -37.79537999608994 144.91652353030355, -37.7956328698175 144.91678773195926, -37.79564608900609 144.9167647508688, -37.7956745430749 144.9165709482448, -37.795943494496825 144.9161034071445, -37.79617339198661 144.9157037509205, -37.79623794295949 144.9157369013004, -37.79631809091113 144.9155975705208, -37.796254465740965 144.91556280995684, -37.79644031497091 144.91523972430934, -37.796326364744694 144.91511568250598, -37.79602562233197 144.9146794492349, -37.795687392393944 144.91405420520803, -37.795410395046076 144.91351331252392, -37.79522760970293 144.913143420699, -37.795135984816156 144.91295800673936, -37.79509147233936 144.91285330727993, -37.79449935673942 144.91431401564196, -37.79408113208127 144.9149862520718, -37.79419087661073 144.91585340741238, -37.7942061987967 144.91585032737143, -37.79434170299525 144.9169210930623, -37.79431586829957 144.91699986514178, -37.79400174941276 144.91706298828475, -37.79405090926647 144.91745147697017, -37.79438660111749 144.91738404968112, -37.79435023739096 144.91709668237314, -37.79438701345053 144.91698454805604, -37.79498084320683 144.9168529929641, -37.79503626415394 144.91729095430873, -37.79499622680235 144.91729900051854, -37.79505013255682 144.91772500904992, -37.794992301656634 144.91773662998168, -37.79498108441573 144.91775613051595, -37.79499826522045 144.91789191059323, -37.79448482797525 144.91878441030636, -37.79442660211459 144.9188856214325, -37.79436050030677 144.9190005220345, -37.7943340129862 144.91898027198235, -37.79430525752222 144.9189657399119, -37.79427500591373 144.91895731638851, -37.794244069624675 144.91895522847292, -37.79421327688512 144.91895953013835, -37.794183454757125 144.91897010731756, -37.794155402052766 144.91898667525672, -37.79412987061981 144.91900879039798, -37.79410754568651 144.91903586001658, -37.79408542893965 144.91901565431112, -37.79408166921079 144.91902131304394, -37.79407546908551 144.91901564875235, -37.79407889725578 144.91900968816105, -37.79405737954785 144.91899003006898, -37.79405394171125 144.91899600455818, -37.794048107031685 144.91899067297592, -37.794051543967306 144.91898469851225, -37.79402995297398 144.91896497321753, -37.79402652042262 144.9189709407435, -37.79401973682503 144.91896474318892, -37.79402341394153 144.918958999333, -37.79401610642328 144.91895232361904, -37.7939949531788 144.91898909153394, -37.79400226069505 144.91899576724984, -37.794005448702464 144.9189895771922, -37.79401223229878 144.91899577474794, -37.7940087997257 144.91900174113604, -37.7940303907131 144.91902146643645, -37.794033828531035 144.91901549081524, -37.794039663209496 144.9190208223985, -37.79403622627196 144.91902679685964, -37.79405774489477 144.91904645606715, -37.794061173066694 144.91904049547867, -37.794067374091526 144.9190461597461, -37.79406427567611 144.9190524222442, -37.79408639241689 144.91907262795544, -37.79407389495032 144.91910465589862, -37.794065331157704 144.9191386766407, -37.794060893005785 144.91917392619948, -37.79394764191158 144.9191966809861, -37.79395139283877 144.91925341165287, -37.79396182116098 144.91930880118002, -37.79397037086098 144.9193070827128, -37.793968653242516 144.91930014678996, -37.793975531680545 144.9192974315699, -37.79397757090121 144.91930563605214, -37.79400506269503 144.91930011210556, -37.794004140906274 144.9192928245185, -37.79401125834014 144.91929139493652, -37.79401218102975 144.919298682499, -37.794039624324135 144.91929316785684, -37.794037627822334 144.91928631016165, -37.79404439443572 144.9192831824346, -37.79404686927999 144.91929171311915, -37.79407506687716 144.91928604670997, -37.794086655521404 144.91931504466783, -37.794101262018444 144.9193417889099, -37.794118617196325 144.91936578504124, -37.79413839868201 144.9193865878547, -37.79401613677796 144.91959910666134, -37.79386987066788 144.9198533487267, -37.793690975746486 144.91988929081154, -37.79368350470091 144.91983024236765, -37.79314027536969 144.91993938364197, -37.79314939819841 144.92001149375426, -37.792624587214945 144.9208491424153, -37.79233767613286 144.92059024748974)))"
